 0.00000E+00 9.00000E+00    2251 4.00000E-03
 LogT          HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               cen92         cen92         cen92         cen92         cen92         cen92         hui97         hui97         hui97         cen92         cen92         cen92         cen92         hui97         hui97         hui97         cen92         cen92         cen92         cen92         cen92         cen92         cen92         cen92         
 1.10400E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.64049E-11   2.98346E-11   2.25620E-10   2.49951E-11   3.88740E-11   1.15562E-10   0.00000E+00   7.42261E-26   3.91706E-26   2.96905E-25   3.93864E-26   6.81935E-26   7.27521E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.10800E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.60423E-11   2.96605E-11   2.24169E-10   2.48552E-11   3.86064E-11   1.14925E-10   0.00000E+00   7.44313E-26   3.93024E-26   2.97725E-25   3.95273E-26   6.83507E-26   7.30234E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.11200E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.56820E-11   2.94875E-11   2.22728E-10   2.47161E-11   3.83406E-11   1.14291E-10   0.00000E+00   7.46371E-26   3.94347E-26   2.98548E-25   3.96686E-26   6.85083E-26   7.32956E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.11600E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.53240E-11   2.93154E-11   2.21296E-10   2.45777E-11   3.80767E-11   1.13661E-10   0.00000E+00   7.48434E-26   3.95673E-26   2.99374E-25   3.98104E-26   6.86662E-26   7.35687E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.12000E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.49683E-11   2.91444E-11   2.19873E-10   2.44401E-11   3.78146E-11   1.13035E-10   0.00000E+00   7.50503E-26   3.97005E-26   3.00201E-25   3.99526E-26   6.88245E-26   7.38428E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.12400E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.46150E-11   2.89744E-11   2.18460E-10   2.43032E-11   3.75543E-11   1.12411E-10   0.00000E+00   7.52578E-26   3.98341E-26   3.01031E-25   4.00953E-26   6.89831E-26   7.41179E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.12800E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.42638E-11   2.88053E-11   2.17055E-10   2.41671E-11   3.72957E-11   1.11792E-10   0.00000E+00   7.54659E-26   3.99681E-26   3.01863E-25   4.02385E-26   6.91422E-26   7.43940E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.13200E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.39150E-11   2.86373E-11   2.15660E-10   2.40318E-11   3.70390E-11   1.11175E-10   0.00000E+00   7.56745E-26   4.01026E-26   3.02698E-25   4.03821E-26   6.93016E-26   7.46710E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.13600E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.35684E-11   2.84702E-11   2.14273E-10   2.38971E-11   3.67840E-11   1.10562E-10   0.00000E+00   7.58837E-26   4.02375E-26   3.03535E-25   4.05262E-26   6.94613E-26   7.49490E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.14000E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.32240E-11   2.83041E-11   2.12896E-10   2.37632E-11   3.65308E-11   1.09952E-10   0.00000E+00   7.60934E-26   4.03729E-26   3.04374E-25   4.06707E-26   6.96214E-26   7.52279E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.14400E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.28818E-11   2.81390E-11   2.11527E-10   2.36301E-11   3.62793E-11   1.09346E-10   0.00000E+00   7.63038E-26   4.05087E-26   3.05215E-25   4.08157E-26   6.97819E-26   7.55079E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.14800E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.25418E-11   2.79748E-11   2.10167E-10   2.34976E-11   3.60296E-11   1.08743E-10   0.00000E+00   7.65147E-26   4.06450E-26   3.06059E-25   4.09612E-26   6.99428E-26   7.57888E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.15200E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.22040E-11   2.78116E-11   2.08816E-10   2.33659E-11   3.57816E-11   1.08143E-10   0.00000E+00   7.67262E-26   4.07818E-26   3.06905E-25   4.11071E-26   7.01040E-26   7.60707E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.15600E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.18684E-11   2.76493E-11   2.07474E-10   2.32350E-11   3.55352E-11   1.07546E-10   0.00000E+00   7.69383E-26   4.09190E-26   3.07753E-25   4.12535E-26   7.02656E-26   7.63536E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.16000E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.15349E-11   2.74880E-11   2.06140E-10   2.31047E-11   3.52906E-11   1.06953E-10   0.00000E+00   7.71510E-26   4.10567E-26   3.08604E-25   4.14004E-26   7.04276E-26   7.66375E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.16400E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.12036E-11   2.73276E-11   2.04814E-10   2.29751E-11   3.50477E-11   1.06363E-10   0.00000E+00   7.73643E-26   4.11948E-26   3.09457E-25   4.15477E-26   7.05900E-26   7.69224E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.16800E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.08744E-11   2.71682E-11   2.03498E-10   2.28463E-11   3.48064E-11   1.05776E-10   0.00000E+00   7.75781E-26   4.13334E-26   3.10312E-25   4.16955E-26   7.07527E-26   7.72083E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.17200E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.05473E-11   2.70097E-11   2.02189E-10   2.27181E-11   3.45668E-11   1.05192E-10   0.00000E+00   7.77926E-26   4.14725E-26   3.11170E-25   4.18438E-26   7.09158E-26   7.74952E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.17600E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.02223E-11   2.68521E-11   2.00889E-10   2.25907E-11   3.43289E-11   1.04611E-10   0.00000E+00   7.80076E-26   4.16120E-26   3.12030E-25   4.19925E-26   7.10793E-26   7.77830E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.18000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.98995E-11   2.66955E-11   1.99598E-10   2.24640E-11   3.40925E-11   1.04034E-10   0.00000E+00   7.82232E-26   4.17520E-26   3.12893E-25   4.21417E-26   7.12431E-26   7.80719E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.18400E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.95786E-11   2.65397E-11   1.98315E-10   2.23379E-11   3.38578E-11   1.03460E-10   0.00000E+00   7.84395E-26   4.18925E-26   3.13758E-25   4.22914E-26   7.14074E-26   7.83618E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.18800E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.92599E-11   2.63849E-11   1.97040E-10   2.22125E-11   3.36248E-11   1.02889E-10   0.00000E+00   7.86563E-26   4.20335E-26   3.14625E-25   4.24416E-26   7.15720E-26   7.86527E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.19200E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.89432E-11   2.62309E-11   1.95773E-10   2.20879E-11   3.33933E-11   1.02321E-10   0.00000E+00   7.88737E-26   4.21749E-26   3.15495E-25   4.25922E-26   7.17370E-26   7.89446E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.19600E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.86285E-11   2.60779E-11   1.94514E-10   2.19639E-11   3.31634E-11   1.01756E-10   0.00000E+00   7.90917E-26   4.23168E-26   3.16367E-25   4.27433E-26   7.19023E-26   7.92376E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.20000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.83159E-11   2.59257E-11   1.93263E-10   2.18406E-11   3.29351E-11   1.01194E-10   0.00000E+00   7.93103E-26   4.24592E-26   3.17241E-25   4.28949E-26   7.20681E-26   7.95315E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.20400E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.80052E-11   2.57745E-11   1.92021E-10   2.17179E-11   3.27084E-11   1.00635E-10   0.00000E+00   7.95295E-26   4.26020E-26   3.18118E-25   4.30470E-26   7.22342E-26   7.98265E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.20800E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.76966E-11   2.56241E-11   1.90786E-10   2.15960E-11   3.24832E-11   1.00079E-10   0.00000E+00   7.97494E-26   4.27454E-26   3.18998E-25   4.31995E-26   7.24007E-26   8.01225E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.21200E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.73899E-11   2.54746E-11   1.89560E-10   2.14747E-11   3.22596E-11   9.95264E-11   0.00000E+00   7.99698E-26   4.28892E-26   3.19879E-25   4.33525E-26   7.25676E-26   8.04196E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.21600E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.70852E-11   2.53260E-11   1.88341E-10   2.13540E-11   3.20376E-11   9.89766E-11   0.00000E+00   8.01908E-26   4.30335E-26   3.20763E-25   4.35060E-26   7.27349E-26   8.07176E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.22000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.67825E-11   2.51782E-11   1.87130E-10   2.12340E-11   3.18170E-11   9.84298E-11   0.00000E+00   8.04125E-26   4.31783E-26   3.21650E-25   4.36600E-26   7.29026E-26   8.10167E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.22400E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.64817E-11   2.50313E-11   1.85927E-10   2.11147E-11   3.15980E-11   9.78861E-11   0.00000E+00   8.06348E-26   4.33236E-26   3.22539E-25   4.38145E-26   7.30707E-26   8.13169E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.22800E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.61829E-11   2.48853E-11   1.84732E-10   2.09961E-11   3.13805E-11   9.73452E-11   0.00000E+00   8.08576E-26   4.34694E-26   3.23431E-25   4.39694E-26   7.32391E-26   8.16181E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.23200E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.58860E-11   2.47401E-11   1.83544E-10   2.08780E-11   3.11644E-11   9.68073E-11   0.00000E+00   8.10811E-26   4.36156E-26   3.24324E-25   4.41249E-26   7.34079E-26   8.19203E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.23600E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.55909E-11   2.45958E-11   1.82364E-10   2.07607E-11   3.09499E-11   9.62724E-11   0.00000E+00   8.13052E-26   4.37624E-26   3.25221E-25   4.42808E-26   7.35772E-26   8.22236E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.24000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.52978E-11   2.44523E-11   1.81191E-10   2.06439E-11   3.07368E-11   9.57403E-11   0.00000E+00   8.15299E-26   4.39096E-26   3.26120E-25   4.44372E-26   7.37468E-26   8.25279E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.24400E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.50066E-11   2.43096E-11   1.80026E-10   2.05279E-11   3.05253E-11   9.52112E-11   0.00000E+00   8.17553E-26   4.40574E-26   3.27021E-25   4.45942E-26   7.39168E-26   8.28333E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.24800E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.47172E-11   2.41678E-11   1.78869E-10   2.04124E-11   3.03151E-11   9.46849E-11   0.00000E+00   8.19812E-26   4.42056E-26   3.27925E-25   4.47516E-26   7.40872E-26   8.31398E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.25200E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.44297E-11   2.40268E-11   1.77719E-10   2.02976E-11   3.01064E-11   9.41614E-11   0.00000E+00   8.22078E-26   4.43543E-26   3.28831E-25   4.49094E-26   7.42580E-26   8.34473E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.25600E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.41440E-11   2.38866E-11   1.76576E-10   2.01834E-11   2.98992E-11   9.36409E-11   0.00000E+00   8.24350E-26   4.45036E-26   3.29740E-25   4.50678E-26   7.44291E-26   8.37559E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.26000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.38602E-11   2.37472E-11   1.75441E-10   2.00698E-11   2.96934E-11   9.31231E-11   0.00000E+00   8.26629E-26   4.46533E-26   3.30651E-25   4.52267E-26   7.46007E-26   8.40655E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.26400E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.35782E-11   2.36087E-11   1.74313E-10   1.99569E-11   2.94889E-11   9.26082E-11   0.00000E+00   8.28913E-26   4.48036E-26   3.31565E-25   4.53861E-26   7.47727E-26   8.43762E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.26800E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.32980E-11   2.34710E-11   1.73192E-10   1.98446E-11   2.92860E-11   9.20961E-11   0.00000E+00   8.31204E-26   4.49543E-26   3.32482E-25   4.55459E-26   7.49451E-26   8.46880E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.27200E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.30196E-11   2.33340E-11   1.72078E-10   1.97329E-11   2.90843E-11   9.15868E-11   0.00000E+00   8.33502E-26   4.51056E-26   3.33401E-25   4.57063E-26   7.51178E-26   8.50009E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.27600E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.27430E-11   2.31979E-11   1.70972E-10   1.96218E-11   2.88841E-11   9.10802E-11   0.00000E+00   8.35805E-26   4.52573E-26   3.34322E-25   4.58672E-26   7.52910E-26   8.53148E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.28000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.24682E-11   2.30625E-11   1.69873E-10   1.95113E-11   2.86853E-11   9.05764E-11   0.00000E+00   8.38115E-26   4.54096E-26   3.35246E-25   4.60285E-26   7.54646E-26   8.56298E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.28400E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.21951E-11   2.29280E-11   1.68781E-10   1.94014E-11   2.84878E-11   9.00753E-11   0.00000E+00   8.40431E-26   4.55624E-26   3.36173E-25   4.61904E-26   7.56385E-26   8.59459E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.28800E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.19238E-11   2.27942E-11   1.67695E-10   1.92921E-11   2.82917E-11   8.95770E-11   0.00000E+00   8.42754E-26   4.57157E-26   3.37102E-25   4.63528E-26   7.58129E-26   8.62631E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.29200E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.16543E-11   2.26612E-11   1.66617E-10   1.91834E-11   2.80970E-11   8.90814E-11   0.00000E+00   8.45083E-26   4.58695E-26   3.38033E-25   4.65156E-26   7.59876E-26   8.65814E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.29600E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.13864E-11   2.25290E-11   1.65546E-10   1.90753E-11   2.79035E-11   8.85884E-11   0.00000E+00   8.47419E-26   4.60238E-26   3.38967E-25   4.66790E-26   7.61628E-26   8.69008E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.30000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.11203E-11   2.23976E-11   1.64481E-10   1.89678E-11   2.77115E-11   8.80982E-11   0.00000E+00   8.49761E-26   4.61787E-26   3.39904E-25   4.68429E-26   7.63384E-26   8.72213E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.30400E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.08559E-11   2.22669E-11   1.63424E-10   1.88609E-11   2.75207E-11   8.76106E-11   0.00000E+00   8.52109E-26   4.63341E-26   3.40844E-25   4.70072E-26   7.65144E-26   8.75429E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.30800E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.05932E-11   2.21370E-11   1.62373E-10   1.87546E-11   2.73312E-11   8.71257E-11   0.00000E+00   8.54464E-26   4.64900E-26   3.41786E-25   4.71721E-26   7.66908E-26   8.78656E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.31200E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.03322E-11   2.20079E-11   1.61329E-10   1.86489E-11   2.71431E-11   8.66434E-11   0.00000E+00   8.56825E-26   4.66464E-26   3.42730E-25   4.73375E-26   7.68675E-26   8.81894E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.31600E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.00729E-11   2.18795E-11   1.60292E-10   1.85437E-11   2.69562E-11   8.61638E-11   0.00000E+00   8.59193E-26   4.68033E-26   3.43677E-25   4.75034E-26   7.70447E-26   8.85143E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.32000E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.98152E-11   2.17518E-11   1.59261E-10   1.84392E-11   2.67707E-11   8.56867E-11   0.00000E+00   8.61568E-26   4.69608E-26   3.44627E-25   4.76698E-26   7.72224E-26   8.88404E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.32400E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.95592E-11   2.16249E-11   1.58237E-10   1.83351E-11   2.65864E-11   8.52123E-11   0.00000E+00   8.63948E-26   4.71188E-26   3.45579E-25   4.78368E-26   7.74004E-26   8.91675E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.32800E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.93049E-11   2.14987E-11   1.57219E-10   1.82317E-11   2.64034E-11   8.47404E-11   0.00000E+00   8.66336E-26   4.72774E-26   3.46534E-25   4.80042E-26   7.75788E-26   8.94958E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.33200E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.90521E-11   2.13733E-11   1.56209E-10   1.81288E-11   2.62216E-11   8.42711E-11   0.00000E+00   8.68730E-26   4.74364E-26   3.47492E-25   4.81721E-26   7.77576E-26   8.98252E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.33600E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.88010E-11   2.12486E-11   1.55204E-10   1.80265E-11   2.60411E-11   8.38044E-11   0.00000E+00   8.71131E-26   4.75960E-26   3.48452E-25   4.83406E-26   7.79369E-26   9.01557E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.34000E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.85515E-11   2.11246E-11   1.54206E-10   1.79248E-11   2.58618E-11   8.33402E-11   0.00000E+00   8.73538E-26   4.77562E-26   3.49415E-25   4.85096E-26   7.81165E-26   9.04874E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.34400E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.83037E-11   2.10014E-11   1.53215E-10   1.78236E-11   2.56838E-11   8.28785E-11   0.00000E+00   8.75952E-26   4.79169E-26   3.50381E-25   4.86791E-26   7.82966E-26   9.08202E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
