#       RADIUS          VC_TOT      PSIMAJ_TOT            PSI2
#
   12.850000       3.2929170      -17.331600     -0.96682295E-01
   12.875000       3.2913332      -17.310535     -0.96751645E-01
   12.900001       3.2897303      -17.289471     -0.96820988E-01
   12.925000       3.2881014      -17.268526     -0.96879050E-01
   12.950000       3.2864530      -17.247581     -0.96937113E-01
   12.975000       3.2847803      -17.226759     -0.96981615E-01
   13.000000       3.2830877      -17.205935     -0.97026132E-01
   13.025001       3.2813721      -17.185232     -0.97054839E-01
   13.050000       3.2796421      -17.164553     -0.97083569E-01
   13.075000       3.2779028      -17.144039     -0.97096458E-01
   13.100000       3.2761440      -17.123528     -0.97109370E-01
   13.125000       3.2743649      -17.103136     -0.97103313E-01
   13.150001       3.2725661      -17.082747     -0.97097263E-01
   13.175000       3.2707496      -17.062473     -0.97069040E-01
   13.200000       3.2689135      -17.042206     -0.97040847E-01
   13.225000       3.2670615      -17.022055     -0.96988842E-01
   13.250000       3.2651896      -17.001907     -0.96936837E-01
   13.275001       3.2633042      -16.981880     -0.96861258E-01
   13.300000       3.2613990      -16.961853     -0.96785717E-01
   13.325000       3.2594833      -16.941946     -0.96683957E-01
   13.350000       3.2575479      -16.922037     -0.96582234E-01
   13.375000       3.2556040      -16.902252     -0.96454591E-01
   13.400001       3.2536402      -16.882465     -0.96326962E-01
   13.425000       3.2516713      -16.862803     -0.96172817E-01
   13.450000       3.2496824      -16.843136     -0.96018657E-01
   13.475000       3.2476909      -16.823591     -0.95837317E-01
   13.500000       3.2456796      -16.804043     -0.95655993E-01
   13.525001       3.2436690      -16.784620     -0.95447935E-01
   13.550000       3.2416382      -16.765194     -0.95239878E-01
   13.575000       3.2396109      -16.745890     -0.95005482E-01
   13.600000       3.2375638      -16.726578     -0.94771117E-01
   13.625000       3.2355230      -16.707392     -0.94510078E-01
   13.650001       3.2334626      -16.688202     -0.94249025E-01
   13.675000       3.2314112      -16.669134     -0.93962401E-01
   13.700000       3.2293408      -16.650061     -0.93675740E-01
   13.725000       3.2272816      -16.631109     -0.93364447E-01
   13.750000       3.2252030      -16.612154     -0.93053155E-01
   13.775001       3.2231395      -16.593321     -0.92718400E-01
   13.800000       3.2210565      -16.574480     -0.92383653E-01
   13.825000       3.2189913      -16.555761     -0.92026226E-01
   13.850000       3.2169063      -16.537039     -0.91668800E-01
   13.875000       3.2148416      -16.518431     -0.91290392E-01
   13.900001       3.2127583      -16.499823     -0.90911999E-01
   13.925000       3.2106974      -16.481329     -0.90513870E-01
   13.950000       3.2086174      -16.462835     -0.90115756E-01
   13.975000       3.2065628      -16.444454     -0.89699760E-01
   14.000000       3.2044890      -16.426073     -0.89283779E-01
   14.025001       3.2024424      -16.407803     -0.88851318E-01
   14.050000       3.2003775      -16.389536     -0.88418871E-01
   14.075000       3.1983418      -16.371376     -0.87971851E-01
   14.100000       3.1962874      -16.353218     -0.87524846E-01
   14.125000       3.1942647      -16.335169     -0.87064885E-01
   14.150001       3.1922231      -16.317118     -0.86604886E-01
   14.175000       3.1902151      -16.299177     -0.86133726E-01
   14.200000       3.1881890      -16.281237     -0.85662574E-01
   14.225000       3.1861973      -16.263403     -0.85182153E-01
   14.250000       3.1841872      -16.245567     -0.84701754E-01
   14.275001       3.1822135      -16.227839     -0.84213510E-01
   14.300000       3.1802218      -16.210112     -0.83725259E-01
   14.325000       3.1782677      -16.192488     -0.83231211E-01
   14.350000       3.1762958      -16.174864     -0.82737155E-01
   14.375000       3.1743622      -16.157345     -0.82238488E-01
   14.400001       3.1724112      -16.139826     -0.81739813E-01
   14.425000       3.1704998      -16.122408     -0.81238657E-01
   14.450000       3.1685705      -16.104990     -0.80737494E-01
   14.475000       3.1666813      -16.087671     -0.80234922E-01
   14.500000       3.1647749      -16.070354     -0.79732373E-01
   14.525001       3.1629090      -16.053139     -0.79229936E-01
   14.550000       3.1610265      -16.035921     -0.78727528E-01
   14.575000       3.1591849      -16.018803     -0.78226477E-01
   14.600000       3.1573262      -16.001682     -0.77725440E-01
   14.625000       3.1555085      -15.984660     -0.77227123E-01
   14.650001       3.1536751      -15.967640     -0.76728813E-01
   14.675000       3.1518824      -15.950713     -0.76234140E-01
   14.700000       3.1500735      -15.933788     -0.75739466E-01
   14.725000       3.1483061      -15.916958     -0.75249553E-01
   14.750000       3.1465220      -15.900126     -0.74759632E-01
   14.775001       3.1447794      -15.883389     -0.74275345E-01
   14.800000       3.1430209      -15.866652     -0.73791049E-01
   14.825000       3.1413031      -15.850006     -0.73313087E-01
   14.850000       3.1395695      -15.833362     -0.72835132E-01
   14.875000       3.1378765      -15.816806     -0.72364256E-01
   14.900001       3.1361680      -15.800251     -0.71893387E-01
   14.925000       3.1344998      -15.783787     -0.71430087E-01
   14.950000       3.1328161      -15.767323     -0.70966780E-01
   14.975000       3.1311719      -15.750946     -0.70511580E-01
   15.000000       3.1295128      -15.734571     -0.70056364E-01
   15.025001       3.1278927      -15.718284     -0.69609620E-01
   15.050000       3.1262572      -15.701995     -0.69162875E-01
   15.075000       3.1246603      -15.685793     -0.68724856E-01
   15.100000       3.1230493      -15.669592     -0.68286836E-01
   15.125000       3.1214755      -15.653474     -0.67857772E-01
   15.150001       3.1198871      -15.637357     -0.67428730E-01
   15.175000       3.1183362      -15.621325     -0.67008778E-01
   15.200000       3.1167707      -15.605294     -0.66588834E-01
   15.225000       3.1152413      -15.589345     -0.66178001E-01
   15.250000       3.1136982      -15.573396     -0.65767184E-01
   15.275001       3.1121905      -15.557530     -0.65365560E-01
   15.300000       3.1106682      -15.541665     -0.64963929E-01
   15.325000       3.1091814      -15.525879     -0.64571418E-01
   15.350000       3.1076806      -15.510092     -0.64178906E-01
   15.375000       3.1062138      -15.494387     -0.63795425E-01
   15.400001       3.1047335      -15.478682     -0.63411936E-01
   15.425000       3.1032863      -15.463057     -0.63037373E-01
   15.450000       3.1018260      -15.447429     -0.62662803E-01
   15.475000       3.1003981      -15.431882     -0.62296998E-01
   15.500000       3.0989566      -15.416334     -0.61931197E-01
   15.525001       3.0975473      -15.400863     -0.61573930E-01
   15.550000       3.0961244      -15.385393     -0.61216652E-01
   15.575000       3.0947328      -15.369999     -0.60867727E-01
   15.600000       3.0933282      -15.354607     -0.60518797E-01
   15.625000       3.0919542      -15.339287     -0.60177982E-01
   15.650001       3.0905671      -15.323969     -0.59837166E-01
   15.675000       3.0892344      -15.308767     -0.59504129E-01
   15.700000       3.0878892      -15.293566     -0.59171095E-01
   15.725000       3.0865729      -15.278437     -0.58845621E-01
   15.750000       3.0852447      -15.263309     -0.58520146E-01
   15.775001       3.0839446      -15.248255     -0.58202006E-01
   15.800000       3.0826321      -15.233198     -0.57883877E-01
   15.825000       3.0813472      -15.218216     -0.57572812E-01
   15.850000       3.0800505      -15.203234     -0.57261743E-01
   15.875000       3.0787809      -15.188322     -0.56957521E-01
   15.900001       3.0774994      -15.173410     -0.56653291E-01
   15.925000       3.0762446      -15.158571     -0.56355651E-01
   15.950000       3.0749779      -15.143731     -0.56058012E-01
   15.975000       3.0737369      -15.128963     -0.55766717E-01
   16.000000       3.0724840      -15.114192     -0.55475429E-01
   16.025000       3.0712569      -15.099491     -0.55190206E-01
   16.050001       3.0700181      -15.084789     -0.54904975E-01
   16.075001       3.0688045      -15.070158     -0.54625638E-01
   16.100000       3.0675790      -15.055526     -0.54346301E-01
   16.125000       3.0663784      -15.040961     -0.54072581E-01
   16.150000       3.0651658      -15.026397     -0.53798862E-01
   16.175001       3.0639775      -15.011900     -0.53530551E-01
   16.200001       3.0627780      -14.997402     -0.53262241E-01
   16.225000       3.0616019      -14.982972     -0.52999157E-01
   16.250000       3.0604143      -14.968543     -0.52736066E-01
   16.275000       3.0592501      -14.954176     -0.52477974E-01
   16.300001       3.0580747      -14.939812     -0.52219879E-01
   16.325001       3.0569220      -14.925513     -0.51966608E-01
   16.350000       3.0557587      -14.911215     -0.51713336E-01
   16.375000       3.0546176      -14.896980     -0.51464725E-01
   16.400000       3.0534654      -14.882746     -0.51216111E-01
   16.425001       3.0523353      -14.868576     -0.50971951E-01
   16.450001       3.0511942      -14.854406     -0.50727788E-01
   16.475000       3.0500746      -14.840298     -0.50487954E-01
   16.500000       3.0489447      -14.826190     -0.50248127E-01
   16.525000       3.0478354      -14.812147     -0.50012443E-01
   16.550001       3.0467162      -14.798103     -0.49776752E-01
   16.575001       3.0456173      -14.784121     -0.49545102E-01
   16.600000       3.0445082      -14.770139     -0.49313460E-01
   16.625000       3.0434194      -14.756218     -0.49085692E-01
   16.650000       3.0423205      -14.742297     -0.48857924E-01
   16.675001       3.0412416      -14.728437     -0.48633918E-01
   16.700001       3.0401523      -14.714579     -0.48409909E-01
   16.725000       3.0390832      -14.700780     -0.48189554E-01
   16.750000       3.0380039      -14.686981     -0.47969200E-01
   16.775000       3.0369437      -14.673243     -0.47752362E-01
   16.800001       3.0358739      -14.659503     -0.47535531E-01
   16.825001       3.0348234      -14.645823     -0.47322143E-01
   16.850000       3.0337627      -14.632146     -0.47108755E-01
   16.875000       3.0327213      -14.618525     -0.46898685E-01
   16.900000       3.0316699      -14.604903     -0.46688620E-01
   16.925001       3.0306370      -14.591341     -0.46481777E-01
   16.950001       3.0295944      -14.577778     -0.46274938E-01
   16.975000       3.0285707      -14.564275     -0.46071246E-01
   17.000000       3.0275366      -14.550772     -0.45867562E-01
   17.025000       3.0265212      -14.537323     -0.45666933E-01
   17.050001       3.0254960      -14.523875     -0.45466300E-01
   17.075001       3.0244892      -14.510485     -0.45268673E-01
   17.100000       3.0234723      -14.497096     -0.45071043E-01
   17.125000       3.0224733      -14.483763     -0.44876300E-01
   17.150000       3.0214651      -14.470430     -0.44681564E-01
   17.175001       3.0204742      -14.457151     -0.44489671E-01
   17.200001       3.0194736      -14.443873     -0.44297773E-01
   17.225000       3.0184908      -14.430650     -0.44108648E-01
   17.250000       3.0174985      -14.417428     -0.43919530E-01
   17.275000       3.0165231      -14.404261     -0.43733094E-01
   17.300001       3.0155385      -14.391093     -0.43546658E-01
